text,label
i entered the temple feeling vaguely terrified,neutral
i fall asleep these days feeling as if the day has been worthwhile,disgust
this happened a year when i was having a hard time,disgust
i look pretty today without feeling vain,anger
i dunno i feel like ive been on opiates forever i dont even remember my carefree life before r or even with her as an infant when i didnt use anything its summer again which means im almost one year on this merry go round of addiction,disgust
i didnt feel too needy i didnt feel too emotional,anger
i feel petty a href http clairee,joy
i have some christmas undecorating to start but im in no hurry i like feeling festive,disgust
i am is cornish and i feel so insulted and hurt to know that people my own age dont see what i see dont understand how much cornwall is important to their lives,joy
there was a cat on the street it had been run over and its head was open we passed beside it,joy
i feel an aching tiredness that goes down to my core,anger
i feel comfortable enough doing presentations in front of professors and students i am a performer so its somewhat like the same thing most of my experiences back in grade school were hard when it came to presenting because i wasnt into it or got made fun of,disgust
i know feel a sense of responsibility toward those whose family and homes were devastated by hurricane katrina,anger
i never knew these feelings entertained by anyone that they did not however unknown to himself tinge the language of the person who imbibed them and thereby produce incalculable mischief,disgust
